date,country,operator,channel,pod_fill_rate,endpoint_requests,bid_requests,bid_responses,bid_wons,impressions,revenue,requested_pod_duration,filled_pod_duration,delivered_pod_duration
27-06-22,BR,Op_002,Channel_002,0.19,27975,2941776,412530,88215,36927,148.26,312.63,141.42,59.22
27-06-22,MX,Op_002,Channel_002,0.05,18189,1936674,152568,8922,4287,21.9,316.71,30.39,14.31
28-06-22,BR,Op_002,Channel_002,0.2,32499,3281001,446298,95451,44160,177.39,299.55,130.05,60.51
28-06-22,MX,Op_002,Channel_002,0.04,12206,1251118,96604,5278,2794,12.58,202.82,17.3,8.96
29-06-22,BR,Op_002,Channel_002,0.19,16190,1663272,238802,51280,21364,85.82,204.26,93.9,39.32
29-06-22,MX,Op_002,Channel_002,0.03,11476,1134798,90328,4006,1982,8.82,195.68,14.1,6.84
30-06-22,BR,Op_002,Channel_002,0.18,6916,675397,105405,22827,8184,32.87,98.22,49.11,17.63
30-06-22,MX,Op_002,Channel_002,0.02,11008,1105812,87214,2494,1436,6,199.74,7.9,4.52
01-07-22,BR,Op_002,Channel_002,0.02,19764,2110812,177144,8676,3111,12.78,322.68,21.69,7.83
01-07-22,MX,Op_002,Channel_002,0.01,11451,1236321,90555,1032,531,2.28,326.1,6.9,3.33
02-07-22,MX,Op_002,Channel_002,0.01,4896,464914,32502,252,150,0.63,95.52,1.38,0.82
02-07-22,BR,Op_002,Channel_002,0,8103,784737,54293,245,77,0.33,97.44,0.91,0.29
03-07-22,MX,Op_002,Channel_002,0.01,4745,520699,36127,195,106,0.45,110.53,1.19,0.66
03-07-22,BR,Op_002,Channel_002,0,7943,879943,61219,280,78,0.32,111.62,1.06,0.29
04-07-22,MX,Op_002,Channel_002,0.01,4383,429240,29486,174,81,0.35,98.55,1.14,0.53
04-07-22,BR,Op_002,Channel_002,0,7250,714944,48103,21,13,0.09,99.24,0.08,0.05
05-07-22,MX,Op_002,Channel_002,0.01,3756,395972,28922,521,259,1.04,106.15,2.73,1.39
05-07-22,BR,Op_002,Channel_002,0,18879,1978356,129762,72,45,0.33,316.53,0.33,0.21
06-07-22,MX,Op_002,Channel_002,0.02,6956,724742,55856,1478,758,3.06,216.18,7.6,3.8
06-07-22,BR,Op_002,Channel_002,0,12270,1228868,84448,46,32,0.2,209.84,0.22,0.16
07-07-22,MX,Op_002,Channel_002,0.01,7390,747048,57726,930,572,2.3,217.94,4.1,2.5
07-07-22,BR,Op_002,Channel_002,0.01,19614,1921893,136767,684,357,2.31,316.95,6.18,3.27
08-07-22,MX,Op_002,Channel_002,0.01,10386,1149408,89430,1494,912,3.66,358.5,6.96,4.26
08-07-22,BR,Op_002,Channel_002,0.01,5361,594034,42352,122,86,0.85,119.64,1.24,0.9
09-07-22,MX,Op_002,Channel_002,0.01,3793,389912,29529,419,219,0.88,110.89,1.74,0.9
09-07-22,BR,Op_002,Channel_002,0,6866,699022,49627,72,41,0.5,109.81,0.59,0.36
10-07-22,MX,Op_002,Channel_002,0.01,15423,1549695,119553,1944,1017,4.08,324.96,6.06,3.12
10-07-22,BR,Op_002,Channel_002,0,24810,2506071,178170,312,162,1.8,326.79,2.07,1.08
11-07-22,MX,Op_002,Channel_002,0.01,3887,403146,30840,495,271,1.09,112.08,2.1,1.13
11-07-22,BR,Op_002,Channel_002,0.01,11824,1194736,84910,288,194,1.96,218.5,2.44,1.64
12-07-22,MX,Op_002,Channel_002,0.01,3965,376150,29180,510,282,1.13,102.22,2.08,1.15
12-07-22,BR,Op_002,Channel_002,0,6681,630083,44769,105,48,0.53,101.62,0.78,0.38
13-07-22,MX,Op_002,Channel_002,0.02,11826,1176654,90840,2097,1338,5.4,315.18,9,5.64
13-07-22,BR,Op_002,Channel_002,0.01,14210,1392808,97016,358,222,2.48,206.18,2.68,1.74
14-07-22,MX,Op_002,Channel_002,0.03,11223,1180656,86232,3057,1866,7.62,317.76,16.08,9.84
14-07-22,BR,Op_002,Channel_002,0,14118,1447612,96652,588,248,2.06,206.44,2.44,0.96
15-07-22,MX,Op_002,Channel_002,0.03,10890,1176564,87114,3306,1878,7.62,326.49,18.63,10.56
15-07-22,BR,Op_002,Channel_002,0.01,16767,1791924,119895,1272,717,5.82,322.92,6,3.84
16-07-22,MX,Op_002,Channel_002,0.03,12426,1342977,97695,3477,1914,7.74,326.58,16.68,9.15
16-07-22,BR,Op_002,Channel_002,0,13690,1506598,98576,286,148,1.28,221.74,1.8,1.04
17-07-22,MX,Op_002,Channel_002,0.02,13401,1507200,108387,3264,1746,7.14,339.75,15.33,8.13
17-07-22,BR,Op_002,Channel_002,0,20124,2219586,145917,471,162,1.05,333.33,2.61,0.72
18-07-22,MX,Op_002,Channel_002,0.03,3849,426573,34280,1087,632,2.56,109.94,5.66,3.3
18-07-22,BR,Op_002,Channel_002,0.01,6004,661257,49001,243,106,0.73,108.84,1.64,0.73
19-07-22,MX,Op_002,Channel_002,0.02,11244,1306704,134031,2412,1437,5.85,322.8,13.47,7.95
19-07-22,BR,Op_002,Channel_002,0.01,16860,1929492,183315,606,288,2.19,316.32,4.44,2.01
20-07-22,MX,Op_002,Channel_002,0.21,5944,769716,142876,23708,9280,37.28,230.54,124.2,48.8
20-07-22,BR,Op_002,Channel_002,0.01,9822,1287810,117196,462,250,2.04,233.44,4.04,2.3
21-07-22,MX,Op_002,Channel_002,0.18,3733,437242,69359,11460,4364,17.56,106.59,48.29,18.66
21-07-22,BR,Op_002,Channel_002,0.04,18768,2159337,163692,5736,2751,46.56,317.19,28.86,13.98
22-07-22,BR,Op_002,Channel_002,0.12,12610,1340342,91692,9442,4778,83.5,200.72,45.62,23.52
22-07-22,MX,Op_002,Channel_002,0.18,10929,1188876,158853,35202,12621,50.94,308.28,152.64,55.71
23-07-22,MX,Op_002,Channel_002,0.17,9340,1014978,122076,28216,10504,42.28,205.52,94.56,35.66
23-07-22,BR,Op_002,Channel_002,0.04,21942,2357616,90726,5259,2637,41.22,304.71,23.16,11.7
24-07-22,MX,Op_002,Channel_002,0.13,10276,1121182,119620,21656,8812,35.42,206.08,67.02,27.42
24-07-22,BR,Op_002,Channel_002,0.03,16544,1781260,62094,3152,1578,26.54,203.34,13.54,6.76
25-07-22,MX,Op_002,Channel_002,0.16,12774,1386108,174027,37056,13719,55.14,313.92,137.13,51.63
